# fs_open=2309.76 fs_closed=2309.83 nfft=4096 open_s=199.999 closed_s=200 labels=y,x
# freq_Hz psd_open_0 psd_closed_0 atten_dB_0 psd_open_1 psd_closed_1 atten_dB_1
129.702 1.11856e-08 6.58733e-08 7.7005 9.71155e-08 2.81332e-07 4.6193
130.266 1.25441e-08 7.24705e-08 7.61721 1.01509e-07 2.70756e-07 4.26074
130.83 1.07814e-08 7.22771e-08 8.26324 9.54463e-08 3.04644e-07 5.04034
131.394 8.68152e-09 6.15821e-08 8.50859 7.28579e-08 3.18583e-07 6.40745
131.958 1.01979e-08 5.86749e-08 7.59943 7.0845e-08 2.85048e-07 6.04608
132.522 1.17793e-08 6.55148e-08 7.45221 8.24091e-08 2.76212e-07 5.25267
133.086 1.13868e-08 6.52523e-08 7.58195 9.33205e-08 2.9998e-07 5.07115
133.65 1.06907e-08 5.88515e-08 7.40753 8.98995e-08 3.01214e-07 5.25117
134.214 9.44597e-09 5.98999e-08 8.0218 8.07142e-08 3.1443e-07 5.90573
134.778 8.97552e-09 6.2284e-08 8.41317 7.73218e-08 3.52599e-07 6.58979
135.342 9.57859e-09 6.45744e-08 8.28759 8.3573e-08 3.34277e-07 6.0204
135.906 9.17871e-09 5.91381e-08 8.09086 7.94196e-08 2.95035e-07 5.69946
136.469 8.95175e-09 6.39934e-08 8.54228 6.86298e-08 3.31127e-07 6.83482
137.033 9.71412e-09 6.58679e-08 8.3127 7.33669e-08 3.30208e-07 6.53287
137.597 1.05934e-08 6.38404e-08 7.8006 7.75047e-08 3.15158e-07 6.092
138.161 1.16244e-08 6.03582e-08 7.15364 7.51013e-08 2.82185e-07 5.74886
138.725 1.33212e-08 6.86365e-08 7.1201 8.04095e-08 2.83382e-07 5.47064
139.289 1.5724e-08 8.11001e-08 7.12458 9.59089e-08 3.41579e-07 5.51632
139.853 1.51664e-08 8.7355e-08 7.60404 9.58332e-08 4.0363e-07 6.24468
140.417 1.67163e-08 9.66997e-08 7.62285 9.18724e-08 4.32994e-07 6.73297
140.981 2.23449e-08 1.11036e-07 6.96286 1.17832e-07 5.13136e-07 6.3897
141.545 2.30017e-08 1.01845e-07 6.46183 1.30341e-07 5.00944e-07 5.84709
142.109 2.07008e-08 1.00402e-07 6.85756 1.14846e-07 4.52391e-07 5.95399
142.673 2.77236e-08 1.09573e-07 5.96855 1.41242e-07 3.88038e-07 4.38912
143.237 6.00077e-08 2.61734e-07 6.39653 2.13291e-07 5.88907e-07 4.41075
143.8 3.62811e-08 1.80954e-07 6.97888 1.44464e-07 4.97641e-07 5.37155
144.364 1.74748e-08 8.49064e-08 6.86527 9.70871e-08 3.44633e-07 5.50195
144.928 1.88184e-08 8.20692e-08 6.39597 9.62701e-08 3.31597e-07 5.3712
145.492 1.94601e-08 7.23115e-08 5.70063 1.04854e-07 3.39224e-07 5.09901
146.056 1.65471e-08 5.72149e-08 5.38788 9.34963e-08 3.37799e-07 5.57863
146.62 1.58501e-08 5.1019e-08 5.07699 9.55075e-08 2.91129e-07 4.84048
147.184 1.65593e-08 5.45177e-08 5.17496 1.04841e-07 2.95865e-07 4.50565
147.748 1.76617e-08 6.23569e-08 5.47853 1.04353e-07 3.00867e-07 4.59872
148.312 1.59612e-08 6.46531e-08 6.07522 8.8934e-08 2.92356e-07 5.16844
148.876 1.36626e-08 5.37752e-08 5.95049 7.72112e-08 2.63264e-07 5.3271
149.44 1.1218e-08 4.37118e-08 5.90684 6.35428e-08 2.16305e-07 5.32
150.004 1.01624e-08 4.26235e-08 6.22654 6.22614e-08 2.13033e-07 5.34228
150.568 9.44213e-09 4.51134e-08 6.79236 5.72791e-08 2.01839e-07 5.47009
151.132 8.3002e-09 4.1818e-08 7.02275 5.31473e-08 1.77381e-07 5.23426
151.695 8.48792e-09 3.89937e-08 6.62193 5.18761e-08 1.70193e-07 5.15973
152.259 7.68496e-09 3.36808e-08 6.4174 4.35754e-08 1.65124e-07 5.78569
152.823 6.17052e-09 2.85975e-08 6.66006 3.87938e-08 1.52103e-07 5.93376
153.387 5.83141e-09 2.86222e-08 6.9093 3.91069e-08 1.62736e-07 6.19231
153.951 6.35715e-09 3.11661e-08 6.9042 3.6999e-08 1.51959e-07 6.13536
154.515 5.6457e-09 2.53766e-08 6.52715 3.89826e-08 1.4405e-07 5.67643
155.079 5.97105e-09 2.27708e-08 5.81327 4.24057e-08 1.52207e-07 5.5501
155.643 6.8572e-09 2.34842e-08 5.34628 4.61337e-08 1.65032e-07 5.53551
156.207 6.18177e-09 2.36423e-08 5.82578 4.62109e-08 1.46324e-07 5.00571
156.771 5.88113e-09 2.22734e-08 5.78327 4.31498e-08 1.50483e-07 5.42509
157.335 6.76063e-09 2.21919e-08 5.16208 4.45813e-08 1.50833e-07 5.29345
157.899 6.15163e-09 2.36799e-08 5.85389 4.52853e-08 1.78009e-07 5.94486
158.463 5.73256e-09 2.45172e-08 6.31122 4.19553e-08 1.8995e-07 6.55852
159.026 5.33851e-09 2.14056e-08 6.03107 3.81401e-08 1.73014e-07 6.567
159.59 5.32508e-09 2.13206e-08 6.02472 3.91376e-08 1.45109e-07 5.69101
160.154 5.78926e-09 2.05928e-08 5.51093 4.43794e-08 1.46784e-07 5.19497
160.718 6.10089e-09 2.11333e-08 5.39573 5.16636e-08 1.71308e-07 5.20592
161.282 5.43589e-09 1.77851e-08 5.14785 4.49383e-08 1.65235e-07 5.65485
