# fsp full-band predictor weights saved 2026-07-31 15:26:31
# broad_order=512 broad_mu=0.03 broad_lp=5 broad_gd=2 fs=3788
# horizon y 2+0.62 / x 2+0.76 frames; K y 3.646 / x 4.05
# frames closed=441936; ||w|| y 0.615015 / x 0.716476; ||w_next|| y 0.618784 / x 0.657298
# freeze_closed=false init=zeros (cold start)
# reload with "wiener_file", but ONLY into a run with the same broad_order, horizon, broad_lp and drift_tau
# index y_w y_w_next x_w x_w_next
274 -0.002246644158199031 -0.0023182550851028462 0.0078866704369916878 0.0096913044167585404
275 -0.0023642387111227734 -0.0021081921352031122 0.0083298665794636975 0.010032543471127326
276 -0.0017877224417326026 -0.0011911393264384357 0.008350653390304134 0.010168234180455022
277 -0.00064040587177041522 7.5356778736947527E-05 0.0082147567708933771 0.010082763499890913
278 0.00067951306728628339 0.0012618892645429585 0.0079683039204635556 0.0096601323166867707
279 0.0017805405126428055 0.0023485884084660739 0.0075203883080317401 0.0091044781072644916
280 0.0026362415350448054 0.0031895396895708378 0.0069962226112758076 0.0085215393696225251
281 0.0031418238740080749 0.0036816676981081434 0.0064473117667387279 0.0078565405818222366
282 0.0032873142544808187 0.0037757387826349311 0.0058863927182828193 0.0071954890567002654
283 0.0031015685336665435 0.003806832868663422 0.005431202810126939 0.0067064543583765304
284 0.0029218005671139248 0.0039071594547922779 0.0051401560092354968 0.0064423411649142887
285 0.0029018864852842384 0.0042173354898448557 0.0050648038292865462 0.0063736788339308435
286 0.0031950493051907157 0.0047771124388744993 0.0051364052391095231 0.0063152549441221851
287 0.0038265671583137752 0.0059034795932060482 0.0051272519297534559 0.0063117135076232881
288 0.0050391042266874899 0.0074217855350052209 0.0050821568750586644 0.0063825310851205888
289 0.0066173359458732359 0.009115421480136764 0.00505201769566559 0.0063992796630205481
290 0.0083207363238309781 0.010843672561795144 0.0049510462917464401 0.0064332847864080542
291 0.0099834913289414094 0.01246308876278251 0.0049476510908055046 0.0064824775285206694
292 0.011407799953326659 0.013477456012984139 0.0050185444251360616 0.0064005615262171106
293 0.012141298874885364 0.013787651407948876 0.0050101643825328198 0.0061663633115942819
294 0.012135971446258588 0.01343990322282756 0.0048996933143671175 0.0058874405673455098
295 0.011446012064303559 0.012273484765530153 0.0046980086056316187 0.0052595261165350972
296 0.00996760089790584 0.010360848577727367 0.0041251559990384077 0.0046444176902226122
297 0.0078799088679115253 0.0081201999150216572 0.0035684311342912599 0.0043619565513174962
298 0.0056086791848988966 0.0057481651333992139 0.0033146412603312801 0.0045528533966079322
